date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-12-11,29,25,0.0,6.0,6,0,05:13 AM,05:37 PM,05:32 AM,05:40 PM,24,31,31,27,6,62,85,0.0,1010,29,10,223,4,pontianak
2015-12-12,32,25,0.0,11.6,7,4,06:04 AM,06:29 PM,05:33 AM,05:40 PM,24,32,32,28,7,49,77,0.0,1009,32,10,232,5,pontianak
2015-12-13,33,24,0.0,11.6,6,12,06:57 AM,07:23 PM,05:33 AM,05:41 PM,24,32,32,28,8,41,78,2.2,1009,33,10,225,5,pontianak
2015-12-14,28,24,0.0,6.0,6,19,07:51 AM,08:16 PM,05:34 AM,05:41 PM,23,30,30,27,9,63,82,2.9,1010,28,10,285,6,pontianak
2015-12-15,30,24,0.0,10.2,6,26,08:44 AM,09:09 PM,05:34 AM,05:42 PM,23,30,30,27,7,51,81,0.4,1010,30,10,271,5,pontianak
2015-12-16,31,24,0.0,10.2,6,33,09:37 AM,10:02 PM,05:35 AM,05:42 PM,23,30,30,27,11,62,80,0.6,1010,31,9,209,7,pontianak
2015-12-17,27,23,0.0,7.4,6,41,10:28 AM,10:53 PM,05:35 AM,05:43 PM,23,27,27,25,16,86,91,4.4,1011,27,10,243,10,pontianak
2015-12-18,24,22,0.0,11.6,6,48,11:20 AM,11:44 PM,05:35 AM,05:43 PM,22,26,26,24,10,54,93,0.0,1011,24,8,62,7,pontianak
2015-12-19,30,24,0.0,8.8,6,55,12:11 PM,No moonset,05:36 AM,05:44 PM,24,31,31,27,9,61,84,3.1,1009,30,9,241,6,pontianak
2015-12-20,30,24,0.0,8.8,6,62,01:03 PM,12:36 AM,05:36 AM,05:44 PM,24,30,30,27,10,62,85,3.0,1009,30,8,237,6,pontianak
2015-12-21,31,24,0.0,10.2,6,70,01:56 PM,01:29 AM,05:37 AM,05:45 PM,24,31,31,27,10,38,82,0.4,1011,31,9,230,7,pontianak
2015-12-22,33,23,0.0,11.6,7,77,02:51 PM,02:22 AM,05:37 AM,05:45 PM,23,31,31,28,7,10,75,0.0,1012,33,8,234,4,pontianak
2015-12-23,33,24,0.0,11.6,6,84,03:48 PM,03:18 AM,05:38 AM,05:46 PM,23,32,32,28,10,28,76,1.7,1011,33,10,246,6,pontianak
2015-12-24,33,24,0.0,11.6,7,92,04:44 PM,04:15 AM,05:38 AM,05:46 PM,23,32,32,28,13,22,76,0.1,1011,33,10,211,9,pontianak
2015-12-25,32,24,0.0,11.6,6,99,05:42 PM,05:12 AM,05:39 AM,05:47 PM,23,31,31,28,9,28,77,0.3,1011,32,10,257,6,pontianak
2015-12-26,31,24,0.0,11.6,7,100,06:37 PM,06:08 AM,05:39 AM,05:47 PM,23,31,31,28,9,29,78,0.8,1011,31,10,160,6,pontianak
2015-12-27,32,24,0.0,10.2,6,87,07:30 PM,07:03 AM,05:40 AM,05:48 PM,25,32,32,28,8,43,86,6.9,1012,32,8,212,5,pontianak
2015-12-28,31,25,0.0,11.6,6,79,08:20 PM,07:55 AM,05:40 AM,05:48 PM,25,33,33,28,9,31,83,4.3,1012,31,8,166,6,pontianak
2015-12-29,29,24,0.0,11.6,6,72,09:08 PM,08:43 AM,05:41 AM,05:48 PM,24,30,30,26,9,54,88,3.7,1009,29,7,214,6,pontianak
2015-12-30,33,24,0.0,11.6,6,65,09:53 PM,09:30 AM,05:41 AM,05:49 PM,24,32,32,28,10,31,83,2.2,1011,33,9,135,6,pontianak
2015-12-31,32,24,0.0,11.6,6,61,10:36 PM,10:14 AM,05:42 AM,05:49 PM,25,32,32,27,9,38,85,2.7,1011,32,10,69,6,pontianak
2016-01-01,30,24,0.0,11.6,6,50,11:19 PM,10:57 AM,05:42 AM,05:50 PM,25,31,31,27,8,57,88,12.4,1012,30,8,80,5,pontianak
2016-01-02,32,24,0.0,10.2,6,43,No moonrise,11:39 AM,05:43 AM,05:50 PM,24,32,32,27,9,58,84,2.5,1012,32,9,169,5,pontianak
2016-01-03,26,23,0.0,6.0,5,36,12:01 AM,12:21 PM,05:43 AM,05:51 PM,23,28,28,25,8,68,91,5.8,1013,26,8,153,5,pontianak
2016-01-04,30,24,0.0,8.8,6,28,12:44 AM,01:05 PM,05:44 AM,05:51 PM,24,30,30,27,9,61,86,3.0,1009,30,7,238,6,pontianak
2016-01-05,32,25,0.0,11.6,6,21,01:29 AM,01:50 PM,05:44 AM,05:52 PM,25,32,32,28,8,34,85,5.5,1011,32,8,302,5,pontianak
2016-01-06,32,24,0.0,11.6,6,14,02:15 AM,02:37 PM,05:45 AM,05:52 PM,25,33,33,28,9,20,84,7.1,1012,32,8,154,5,pontianak
2016-01-07,32,24,0.0,11.6,6,7,03:03 AM,03:28 PM,05:45 AM,05:53 PM,25,32,32,27,8,25,85,6.7,1013,32,8,187,5,pontianak
2016-01-08,31,24,0.0,11.6,6,0,03:54 AM,04:19 PM,05:46 AM,05:53 PM,24,32,32,27,8,42,85,6.3,1012,31,9,184,5,pontianak
2016-01-09,30,24,0.0,11.6,6,0,04:47 AM,05:13 PM,05:46 AM,05:53 PM,24,32,32,27,6,51,85,5.8,1011,30,9,112,4,pontianak
2016-01-10,29,24,0.0,11.6,6,0,05:42 AM,06:08 PM,05:46 AM,05:54 PM,24,30,30,26,7,59,90,8.8,1012,29,8,142,4,pontianak
2016-01-11,31,23,0.0,11.6,6,8,06:36 AM,07:02 PM,05:47 AM,05:54 PM,24,30,30,26,8,44,89,1.7,1012,31,7,198,5,pontianak
2016-01-12,31,25,0.0,11.6,6,15,07:31 AM,07:57 PM,05:47 AM,05:55 PM,25,32,32,28,5,43,85,7.0,1011,31,9,295,3,pontianak
2016-01-13,31,24,0.0,10.2,6,22,08:24 AM,08:50 PM,05:48 AM,05:55 PM,24,32,32,28,7,36,83,9.8,1010,31,9,158,4,pontianak
2016-01-14,32,25,0.0,11.6,7,29,09:17 AM,09:42 PM,05:48 AM,05:55 PM,25,33,33,28,5,38,83,4.8,1010,32,10,175,4,pontianak
2016-01-15,32,24,0.0,11.6,6,37,10:09 AM,10:33 PM,05:48 AM,05:56 PM,25,33,33,28,7,27,84,6.3,1009,32,9,189,4,pontianak
2016-01-16,30,24,0.0,8.8,6,44,11:01 AM,11:26 PM,05:49 AM,05:56 PM,24,30,30,26,6,63,89,5.1,1009,30,10,256,4,pontianak
2016-01-17,32,24,0.0,7.4,6,51,11:53 AM,No moonset,05:49 AM,05:56 PM,24,31,31,27,5,60,82,1.7,1009,32,10,272,3,pontianak
2016-01-18,32,25,0.0,10.2,6,59,12:46 PM,12:18 AM,05:49 AM,05:57 PM,24,32,32,28,8,51,82,4.5,1009,32,10,288,5,pontianak
2016-01-19,29,25,0.0,11.6,6,66,01:40 PM,01:12 AM,05:50 AM,05:57 PM,25,32,32,27,8,55,86,13.1,1010,29,8,176,5,pontianak
2016-01-20,30,25,0.0,10.2,6,73,02:35 PM,02:06 AM,05:50 AM,05:57 PM,25,32,32,27,7,53,85,8.1,1011,30,10,241,4,pontianak
2016-01-21,34,24,0.0,7.4,6,80,03:31 PM,03:02 AM,05:50 AM,05:58 PM,24,32,32,28,7,59,81,1.3,1011,34,10,210,4,pontianak
2016-01-22,32,24,0.0,11.6,6,88,04:25 PM,03:57 AM,05:51 AM,05:58 PM,24,32,32,28,5,53,82,2.6,1011,32,10,152,3,pontianak
2016-01-23,32,25,0.0,11.6,6,95,05:19 PM,04:51 AM,05:51 AM,05:58 PM,25,33,33,28,9,47,86,5.7,1011,32,8,134,6,pontianak
2016-01-24,32,25,0.0,11.6,6,100,06:10 PM,05:44 AM,05:51 AM,05:58 PM,24,32,32,28,11,50,80,0.1,1012,32,8,112,8,pontianak
2016-01-25,30,24,0.0,10.2,6,100,06:59 PM,06:34 AM,05:51 AM,05:59 PM,24,30,30,27,9,48,85,5.6,1012,30,10,76,6,pontianak
2016-01-26,29,24,0.0,10.2,6,83,07:46 PM,07:22 AM,05:52 AM,05:59 PM,24,30,30,26,9,44,90,2.4,1012,29,8,109,6,pontianak
2016-01-27,32,24,0.0,11.6,7,76,08:30 PM,08:07 AM,05:52 AM,05:59 PM,24,32,32,28,7,29,80,1.2,1011,32,10,202,5,pontianak
2016-01-28,32,24,0.0,10.2,6,69,09:14 PM,08:51 AM,05:52 AM,05:59 PM,25,33,33,28,8,41,87,5.1,1010,32,9,205,5,pontianak
2016-01-29,32,25,0.0,11.6,6,61,09:56 PM,09:34 AM,05:52 AM,05:59 PM,25,32,32,28,9,31,87,6.3,1010,32,9,254,5,pontianak
2016-01-30,32,24,0.0,11.6,6,54,10:39 PM,10:16 AM,05:52 AM,05:59 PM,24,32,32,28,10,36,85,1.2,1010,32,7,179,6,pontianak
2016-01-31,31,25,0.0,12.5,6,50,11:22 PM,10:59 AM,05:53 AM,06:00 PM,25,33,33,28,9,32,87,4.3,1009,31,8,249,6,pontianak
2016-02-01,31,24,0.0,12.5,6,34,No moonrise,11:43 AM,05:53 AM,06:00 PM,24,31,31,27,14,29,85,3.6,1009,31,9,179,9,pontianak
2016-02-02,31,24,0.0,12.5,6,26,12:07 AM,12:29 PM,05:53 AM,06:00 PM,24,32,32,27,12,38,84,9.1,1009,31,8,129,7,pontianak
2016-02-03,29,24,0.0,9.1,6,18,12:53 AM,01:17 PM,05:53 AM,06:00 PM,23,30,30,26,7,78,85,0.0,1010,29,10,93,4,pontianak
2016-02-04,30,24,0.0,10.5,6,11,01:43 AM,02:07 PM,05:53 AM,06:00 PM,24,30,30,27,8,71,86,0.4,1009,30,10,149,5,pontianak
2016-02-05,32,23,0.0,12.5,6,3,02:34 AM,02:59 PM,05:53 AM,06:00 PM,25,33,33,28,6,37,85,8.5,1008,32,9,237,4,pontianak
2016-02-06,31,25,0.0,12.5,6,0,03:27 AM,03:53 PM,05:53 AM,06:00 PM,25,32,32,27,8,56,86,3.9,1009,31,10,115,5,pontianak
2016-02-07,32,24,0.0,12.5,6,0,04:22 AM,04:48 PM,05:53 AM,06:00 PM,25,31,31,27,13,58,89,9.3,1010,32,8,116,8,pontianak
2016-02-08,30,24,0.0,10.5,6,0,05:17 AM,05:44 PM,05:53 AM,06:00 PM,24,30,30,26,12,70,90,13.8,1010,30,5,157,8,pontianak
2016-02-09,28,24,0.0,11.8,6,4,06:12 AM,06:39 PM,05:54 AM,06:00 PM,25,30,30,26,7,77,94,21.9,1009,28,5,142,5,pontianak
2016-02-10,29,24,0.0,7.8,6,12,07:08 AM,07:34 PM,05:54 AM,06:00 PM,24,30,30,26,8,75,92,7.9,1010,29,5,134,5,pontianak
2016-02-11,26,24,0.0,9.1,6,19,08:02 AM,08:27 PM,05:54 AM,06:00 PM,24,28,28,25,7,84,95,14.1,1010,26,6,153,4,pontianak
2016-02-12,33,23,0.0,12.5,6,27,08:55 AM,09:21 PM,05:54 AM,06:00 PM,23,31,31,27,7,70,80,1.3,1011,33,10,203,4,pontianak
2016-02-13,31,24,0.0,12.5,6,34,09:49 AM,10:14 PM,05:54 AM,06:00 PM,25,32,32,27,7,44,86,4.5,1011,31,9,128,4,pontianak
2016-02-14,34,24,0.0,12.5,6,42,10:42 AM,11:09 PM,05:54 AM,06:00 PM,24,33,33,28,7,25,81,1.6,1011,34,9,190,5,pontianak
2016-02-15,32,25,0.0,12.5,6,49,11:37 AM,No moonset,05:54 AM,06:00 PM,25,33,33,28,7,35,87,0.9,1011,32,8,253,5,pontianak
2016-02-16,31,25,0.0,12.5,6,57,12:31 PM,12:03 AM,05:54 AM,06:00 PM,25,33,33,28,10,58,85,3.6,1012,31,8,70,7,pontianak
2016-02-17,32,24,0.0,12.5,6,64,01:26 PM,12:58 AM,05:53 AM,06:00 PM,24,31,31,27,10,30,85,8.4,1012,32,8,137,6,pontianak
2016-02-18,31,24,0.0,10.5,6,72,02:20 PM,01:52 AM,05:53 AM,06:00 PM,24,32,32,27,9,60,86,7.0,1012,31,10,161,5,pontianak
2016-02-19,30,24,0.0,11.8,6,79,03:13 PM,02:45 AM,05:53 AM,06:00 PM,25,31,31,27,7,69,89,12.8,1011,30,8,163,4,pontianak
2016-02-20,29,25,0.0,12.5,6,87,04:04 PM,03:38 AM,05:53 AM,06:00 PM,24,30,30,26,9,54,88,10.2,1012,29,10,43,6,pontianak
2016-02-21,29,24,0.0,11.8,6,95,04:53 PM,04:28 AM,05:53 AM,06:00 PM,23,29,29,26,12,64,87,3.0,1012,29,9,69,8,pontianak
2016-02-22,33,23,0.0,12.5,6,100,05:40 PM,05:16 AM,05:53 AM,06:00 PM,23,31,31,27,9,36,84,6.7,1013,33,7,170,5,pontianak
2016-02-23,31,24,0.0,12.5,6,100,06:25 PM,06:02 AM,05:53 AM,06:00 PM,25,32,32,27,9,53,87,0.2,1012,31,7,193,6,pontianak
2016-02-24,31,24,0.0,11.6,6,83,07:09 PM,06:46 AM,05:53 AM,05:59 PM,24,31,31,27,13,45,87,6.4,1011,31,9,151,7,pontianak
2016-02-25,31,23,0.0,10.2,6,75,07:52 PM,07:30 AM,05:53 AM,05:59 PM,23,30,30,27,13,40,82,0.7,1012,31,10,19,8,pontianak
2016-02-26,31,23,0.0,10.2,6,68,08:34 PM,08:12 AM,05:53 AM,05:59 PM,24,31,31,27,10,49,84,7.5,1012,31,9,183,7,pontianak
2016-02-27,30,24,0.0,8.8,6,60,09:18 PM,08:55 AM,05:52 AM,05:59 PM,25,31,31,27,11,62,87,13.1,1012,30,8,123,7,pontianak
2016-02-28,32,24,0.0,10.2,6,53,10:01 PM,09:38 AM,05:52 AM,05:59 PM,24,32,32,27,11,55,85,12.1,1012,32,8,77,7,pontianak
2016-02-29,31,24,0.0,8.8,6,45,10:46 PM,10:22 AM,05:52 AM,05:59 PM,25,32,32,27,12,54,87,6.9,1012,31,7,142,7,pontianak
2016-03-01,31,24,0.0,10.2,6,43,11:34 PM,11:09 AM,05:52 AM,05:58 PM,24,32,32,27,11,53,86,6.1,1011,31,8,142,7,pontianak
2016-03-02,30,24,0.0,7.4,6,36,No moonrise,11:57 AM,05:52 AM,05:58 PM,24,30,30,26,9,70,89,5.6,1012,30,7,48,6,pontianak
2016-03-03,30,24,0.0,11.6,6,29,12:22 AM,12:47 PM,05:51 AM,05:58 PM,25,32,32,27,7,44,89,6.9,1012,30,8,165,4,pontianak
2016-03-04,30,25,0.0,11.6,6,22,01:14 AM,01:39 PM,05:51 AM,05:58 PM,25,32,32,27,10,55,89,13.2,1011,30,8,178,6,pontianak
2016-03-05,31,25,0.0,11.6,6,14,02:07 AM,02:32 PM,05:51 AM,05:58 PM,25,33,33,28,7,56,86,0.0,1010,31,7,143,5,pontianak
2016-03-06,33,24,0.0,11.6,6,7,03:01 AM,03:27 PM,05:51 AM,05:57 PM,24,32,32,28,8,33,80,2.7,1011,33,10,156,5,pontianak
2016-03-07,32,24,0.0,10.2,6,0,03:56 AM,04:22 PM,05:51 AM,05:57 PM,25,32,32,27,7,45,87,6.9,1010,32,9,167,4,pontianak
2016-03-08,32,25,0.0,11.6,6,0,04:51 AM,05:18 PM,05:50 AM,05:57 PM,25,32,32,28,8,31,84,1.4,1009,32,10,162,5,pontianak
2016-03-09,32,24,0.0,11.6,6,0,05:47 AM,06:13 PM,05:50 AM,05:57 PM,25,33,33,28,9,32,84,6.0,1010,32,9,230,5,pontianak
2016-03-10,32,25,0.0,11.6,6,7,06:42 AM,07:08 PM,05:50 AM,05:56 PM,25,33,33,28,7,30,86,5.9,1011,32,8,179,4,pontianak
2016-03-11,30,25,0.0,11.6,6,14,07:37 AM,08:04 PM,05:50 AM,05:56 PM,25,32,32,28,7,45,85,3.5,1011,30,10,214,5,pontianak
2016-03-12,33,24,0.0,11.6,6,22,08:33 AM,09:00 PM,05:49 AM,05:56 PM,25,32,32,28,10,35,85,7.1,1010,33,9,167,6,pontianak
2016-03-13,31,25,0.0,8.8,6,29,09:29 AM,09:56 PM,05:49 AM,05:56 PM,24,31,31,27,8,57,83,0.0,1012,31,9,252,5,pontianak
2016-03-14,34,24,0.0,11.6,7,36,10:25 AM,10:52 PM,05:49 AM,05:55 PM,24,32,32,28,9,32,80,0.4,1011,34,8,161,6,pontianak
2016-03-15,31,24,0.0,11.6,6,44,11:22 AM,11:48 PM,05:49 AM,05:55 PM,24,32,32,28,11,32,83,5.2,1011,31,9,167,7,pontianak
2016-03-16,30,25,0.0,11.6,7,51,12:16 PM,No moonset,05:48 AM,05:55 PM,23,31,31,27,8,29,81,0.2,1011,30,10,257,5,pontianak
2016-03-17,32,24,0.0,11.6,6,58,01:10 PM,12:42 AM,05:48 AM,05:54 PM,24,32,32,28,8,18,81,2.3,1011,32,9,254,5,pontianak
2016-03-18,34,25,0.0,11.6,6,65,02:01 PM,01:35 AM,05:48 AM,05:54 PM,25,33,33,28,8,18,82,0.8,1010,34,9,205,5,pontianak
2016-03-19,35,24,0.0,11.6,7,73,02:50 PM,02:25 AM,05:47 AM,05:54 PM,25,34,34,29,8,14,80,0.3,1009,35,6,206,5,pontianak
2016-03-20,33,25,0.0,11.6,6,80,03:38 PM,03:13 AM,05:47 AM,05:54 PM,26,35,35,29,9,30,86,2.8,1010,33,7,235,6,pontianak
2016-03-21,32,25,0.0,11.6,7,87,04:22 PM,03:59 AM,05:47 AM,05:53 PM,25,34,34,29,7,26,83,0.6,1009,32,7,178,5,pontianak
2016-03-22,32,25,0.0,11.6,6,94,05:06 PM,04:43 AM,05:47 AM,05:53 PM,25,33,33,28,11,45,84,5.1,1009,32,7,197,7,pontianak
2016-03-23,32,25,0.0,11.6,6,100,05:49 PM,05:27 AM,05:46 AM,05:53 PM,24,32,32,28,7,50,83,1.6,1011,32,9,178,4,pontianak
2016-03-24,33,24,0.0,11.6,7,100,06:32 PM,06:09 AM,05:46 AM,05:52 PM,24,33,33,29,8,34,79,2.1,1012,33,8,141,5,pontianak
2016-03-25,33,24,0.0,11.6,6,84,07:15 PM,06:52 AM,05:46 AM,05:52 PM,24,33,33,28,9,35,80,5.0,1013,33,10,263,6,pontianak
2016-03-26,32,25,0.0,10.2,6,76,07:58 PM,07:35 AM,05:45 AM,05:52 PM,24,32,32,28,12,49,83,5.3,1013,32,10,147,8,pontianak
2016-03-27,32,24,0.0,11.6,6,69,08:43 PM,08:19 AM,05:45 AM,05:51 PM,24,32,32,28,10,46,81,1.2,1012,32,10,150,6,pontianak
2016-03-28,31,24,0.0,10.2,6,62,09:29 PM,09:05 AM,05:45 AM,05:51 PM,24,32,32,27,11,49,84,9.4,1012,31,9,145,7,pontianak
2016-03-29,31,24,0.0,8.8,6,55,10:16 PM,09:51 AM,05:44 AM,05:51 PM,25,31,31,27,7,52,88,9.8,1013,31,7,126,4,pontianak
2016-03-30,30,24,0.0,11.6,6,47,11:06 PM,10:40 AM,05:44 AM,05:51 PM,24,30,30,26,9,60,89,7.1,1013,30,7,130,6,pontianak
2016-03-31,34,23,0.0,11.6,6,43,11:56 PM,11:30 AM,05:44 AM,05:50 PM,23,31,31,28,9,44,77,0.2,1011,34,10,163,6,pontianak
2016-04-01,32,24,0.0,8.8,6,26,No moonrise,12:21 PM,05:44 AM,05:50 PM,25,33,33,28,7,65,84,12.5,1010,32,9,143,4,pontianak
2016-04-02,29,25,0.0,7.4,6,19,12:48 AM,01:14 PM,05:43 AM,05:50 PM,24,30,30,26,6,68,89,2.4,1011,29,9,177,4,pontianak
2016-04-03,32,24,0.0,11.6,6,11,01:41 AM,02:07 PM,05:43 AM,05:49 PM,24,32,32,28,7,55,81,2.4,1011,32,10,218,4,pontianak
2016-04-04,32,25,0.0,10.2,6,4,02:35 AM,03:01 PM,05:43 AM,05:49 PM,25,32,32,28,7,52,84,5.0,1011,32,10,145,5,pontianak
2016-04-05,33,24,0.0,11.6,7,0,03:29 AM,03:55 PM,05:42 AM,05:49 PM,25,33,33,28,6,54,83,0.6,1010,33,9,136,4,pontianak
2016-04-06,33,25,0.0,11.6,6,0,04:24 AM,04:50 PM,05:42 AM,05:49 PM,25,33,33,28,7,35,85,3.3,1010,33,10,214,4,pontianak
2016-04-07,33,24,0.0,11.6,6,0,05:20 AM,05:47 PM,05:42 AM,05:48 PM,25,33,33,28,7,37,84,3.4,1010,33,9,236,4,pontianak
2016-04-08,33,24,0.0,10.2,6,3,06:16 AM,06:43 PM,05:42 AM,05:48 PM,25,33,33,28,8,37,85,3.7,1010,33,8,206,5,pontianak
2016-04-09,33,24,0.0,11.6,6,11,07:14 AM,07:42 PM,05:41 AM,05:48 PM,24,33,33,28,7,35,79,0.7,1010,33,10,232,5,pontianak
2016-04-10,30,25,0.0,10.2,6,19,08:12 AM,08:40 PM,05:41 AM,05:47 PM,25,32,32,27,6,59,88,0.6,1010,30,8,102,4,pontianak
2016-04-11,34,24,0.0,10.2,8,26,09:11 AM,09:38 PM,05:41 AM,05:47 PM,24,33,33,29,7,39,79,0.1,1009,34,8,166,5,pontianak
2016-04-12,33,24,0.0,11.6,7,34,10:08 AM,10:35 PM,05:40 AM,05:47 PM,24,34,34,29,7,29,79,2.7,1009,33,8,193,5,pontianak
2016-04-13,30,24,0.0,8.8,6,41,11:04 AM,11:30 PM,05:40 AM,05:47 PM,24,31,31,27,7,59,85,3.6,1010,30,9,192,5,pontianak
2016-04-14,31,24,0.0,8.8,6,49,11:57 AM,No moonset,05:40 AM,05:46 PM,24,31,31,27,8,61,85,4.1,1009,31,9,188,5,pontianak
2016-04-15,31,24,0.0,8.8,6,56,12:48 PM,12:21 AM,05:40 AM,05:46 PM,24,31,31,27,8,59,85,5.2,1009,31,8,190,5,pontianak
2016-04-16,31,24,0.0,8.8,6,64,01:36 PM,01:11 AM,05:39 AM,05:46 PM,24,31,31,27,7,63,83,3.2,1009,31,8,217,5,pontianak
2016-04-17,31,24,0.0,7.4,6,71,02:21 PM,01:58 AM,05:39 AM,05:46 PM,24,31,31,27,7,64,83,1.9,1009,31,8,191,4,pontianak
2016-04-18,32,24,0.0,8.8,6,79,03:05 PM,02:42 AM,05:39 AM,05:46 PM,24,32,32,27,7,66,84,3.6,1009,32,9,213,4,pontianak
2016-04-19,30,24,0.0,8.8,6,87,03:48 PM,03:26 AM,05:39 AM,05:45 PM,24,31,31,27,6,64,85,2.5,1009,30,8,202,4,pontianak
2016-04-20,31,24,0.0,7.4,6,94,04:30 PM,04:08 AM,05:39 AM,05:45 PM,24,32,32,27,7,63,83,2.3,1009,31,9,198,4,pontianak
2016-04-21,33,25,0.0,10.2,6,100,05:13 PM,04:50 AM,05:38 AM,05:45 PM,25,33,33,28,7,58,84,10.8,1010,33,9,140,4,pontianak
2016-04-22,32,24,0.0,11.6,7,100,05:56 PM,05:34 AM,05:38 AM,05:45 PM,24,32,32,28,6,39,80,0.2,1010,32,8,164,4,pontianak
2016-04-23,33,24,0.0,11.6,6,83,06:40 PM,06:17 AM,05:38 AM,05:45 PM,25,34,34,28,5,35,81,4.6,1009,33,10,190,3,pontianak
2016-04-24,34,24,0.0,11.6,7,76,07:26 PM,07:02 AM,05:38 AM,05:44 PM,25,34,34,29,8,22,81,1.1,1008,34,9,160,5,pontianak
2016-04-25,32,25,0.0,10.2,6,68,08:13 PM,07:49 AM,05:38 AM,05:44 PM,25,34,34,28,7,48,85,10.2,1009,32,9,199,4,pontianak
2016-04-26,31,25,0.0,8.8,6,61,09:02 PM,08:36 AM,05:37 AM,05:44 PM,25,32,32,27,7,58,88,6.0,1010,31,7,142,4,pontianak
2016-04-27,33,24,0.0,11.6,6,53,09:52 PM,09:26 AM,05:37 AM,05:44 PM,25,33,33,28,8,30,81,5.0,1009,33,9,182,5,pontianak
2016-04-28,34,25,0.0,11.6,7,46,10:42 PM,10:16 AM,05:37 AM,05:44 PM,24,34,34,29,5,28,77,0.3,1009,34,10,215,3,pontianak
2016-04-29,33,26,0.0,10.2,7,38,11:34 PM,11:07 AM,05:37 AM,05:44 PM,25,35,35,29,6,38,82,2.2,1009,33,10,148,4,pontianak
2016-04-30,33,25,0.0,11.6,6,30,No moonrise,11:58 AM,05:37 AM,05:44 PM,25,33,33,28,8,40,83,4.7,1009,33,10,168,5,pontianak
2016-05-01,27,23,0.0,7.4,6,29,12:25 AM,12:50 PM,05:37 AM,05:43 PM,24,29,29,26,5,62,90,1.4,1010,27,9,133,3,pontianak
2016-05-02,33,23,0.0,11.6,7,22,01:17 AM,01:42 PM,05:37 AM,05:43 PM,24,33,33,28,8,21,79,0.4,1009,33,9,174,5,pontianak
2016-05-03,34,24,0.0,11.6,7,15,02:09 AM,02:35 PM,05:36 AM,05:43 PM,25,34,34,29,5,27,82,7.3,1009,34,10,215,3,pontianak
2016-05-04,33,24,0.0,11.6,8,8,03:03 AM,03:29 PM,05:36 AM,05:43 PM,24,34,34,29,5,33,79,0.0,1009,33,8,224,3,pontianak
2016-05-05,31,26,0.0,11.6,6,0,03:58 AM,04:25 PM,05:36 AM,05:43 PM,25,34,34,28,6,55,85,1.9,1009,31,9,226,4,pontianak
2016-05-06,34,25,0.0,11.6,7,0,04:55 AM,05:23 PM,05:36 AM,05:43 PM,24,34,34,29,4,25,79,0.2,1008,34,10,202,3,pontianak
2016-05-07,32,25,0.0,11.6,6,0,05:53 AM,06:21 PM,05:36 AM,05:43 PM,25,34,34,29,9,35,81,4.9,1008,32,10,147,6,pontianak
2016-05-08,34,25,0.0,10.2,6,7,06:52 AM,07:21 PM,05:36 AM,05:43 PM,25,34,34,29,7,27,82,1.1,1009,34,9,205,4,pontianak
2016-05-09,33,24,0.0,10.2,6,14,07:52 AM,08:20 PM,05:36 AM,05:43 PM,25,34,34,28,7,43,83,11.7,1010,33,9,165,4,pontianak
2016-05-10,33,25,0.0,11.6,6,21,08:51 AM,09:19 PM,05:36 AM,05:43 PM,25,34,34,28,8,33,85,3.2,1008,33,8,156,5,pontianak
2016-05-11,33,25,0.0,11.6,6,29,09:48 AM,10:13 PM,05:36 AM,05:43 PM,25,34,34,28,6,47,85,1.2,1008,33,10,250,4,pontianak
2016-05-12,32,25,0.0,11.6,7,36,10:41 AM,11:05 PM,05:36 AM,05:43 PM,25,34,34,28,6,29,83,0.0,1007,32,10,192,4,pontianak
2016-05-13,33,25,0.0,11.6,6,43,11:31 AM,11:54 PM,05:36 AM,05:43 PM,26,35,35,29,7,29,85,5.0,1008,33,10,216,4,pontianak
2016-05-14,30,25,0.0,7.4,6,50,12:18 PM,No moonset,05:36 AM,05:43 PM,25,31,31,27,9,59,88,9.1,1010,30,10,284,6,pontianak
2016-05-15,32,24,0.0,10.2,6,58,01:03 PM,12:40 AM,05:36 AM,05:43 PM,25,33,33,28,7,56,84,2.4,1009,32,8,153,5,pontianak
2016-05-16,30,25,0.0,8.8,6,65,01:47 PM,01:24 AM,05:36 AM,05:43 PM,24,31,31,27,6,63,86,1.0,1009,30,9,228,4,pontianak
2016-05-17,32,24,0.0,11.6,6,72,02:29 PM,02:07 AM,05:36 AM,05:43 PM,25,33,33,28,7,42,84,2.7,1009,32,10,156,5,pontianak
2016-05-18,32,25,0.0,11.6,7,80,03:11 PM,02:49 AM,05:36 AM,05:43 PM,25,34,34,29,10,45,80,0.0,1009,32,10,179,6,pontianak
2016-05-19,32,25,0.0,8.8,6,87,03:54 PM,03:32 AM,05:36 AM,05:43 PM,25,33,33,28,8,54,81,2.2,1009,32,9,207,5,pontianak
2016-05-20,32,24,0.0,8.8,6,94,04:38 PM,04:15 AM,05:36 AM,05:43 PM,24,32,32,28,7,58,83,2.4,1009,32,9,167,5,pontianak
2016-05-21,32,24,0.0,8.8,6,100,05:24 PM,04:59 AM,05:36 AM,05:43 PM,24,32,32,28,8,54,82,2.3,1009,32,9,163,5,pontianak
